1089	5153	オリバーはとても威勢が良く
5153	9974	ハンサムで魅力的で じっとしていることがない
9974	13159	私が完全に心奪われた男性でした
13159	16080	(笑)
16080	17746	バーニーズ・マウンテン・ドッグで
17746	20929	元夫と私が引き取りました
20929	22618	半年経つ頃には
22618	25182	オリバーには手がかかることが 分かりました
25182	27962	ひどい分離不安のために
27962	29498	１頭にはしておけませんでした
29498	32626	あるときはアパートの３階から飛び降りました
32626	37047	布やリサイクルごみなどを口にし
37047	38952	存在しないハエを追い
38952	40681	幻覚に苦しみました
40681	43985	イヌ科の強迫性障害と診断されたものの
43985	47331	それは氷山の一角だったのです
47331	51432	でも人間と同様
51432	54543	ときに 半年後
54543	56580	気付いたときには
56580	59527	すでに愛する人が問題を抱えているのです
59527	60938	(笑)
60938	64872	大抵の人は 付き合っている彼を 出会ったバーに連れ戻したり
64872	67008	大抵の人は 付き合っている彼を 出会ったバーに連れ戻したり
67008	71344	紹介してくれた友達に返したり
71344	74098	出会いサイトに登録しなおしたりしません
74098	76928	(笑)
76928	78727	ともかく愛し
78727	80723	ずっと付き合う
80723	84955	それが私のイヌにしたことです
84955	88757	私は生物学を勉強しました
88757	91377	MITで科学史の博士号をとりました
91377	92882	MITで科学史の博士号をとりました
92882	96980	もし10年前 飼いイヌや他のイヌに 感情があるか聞かれたら
96980	98825	あると答えたでしょう
98825	100289	でも 不安障害にかかったり
100289	106678	抗鬱剤・セラピストのお世話になることもあるとは 言わなかったと思います
106678	110624	ですが オリバーを好きになって 分かったんです
110624	115864	自分のイヌがパニックや不安を克服する 手助けが出来るのだと
115864	118227	それは私の人生を変えました
118227	120764	私の世界をぱっと開きました
120764	123131	実際 私は過去７年間
123131	125730	動物の精神疾患について調べたのです
125730	127075	人間同様に精神を病むこともあるのか
127075	130080	あるとすれば私達にとって どんな意味があるのか
130080	132879	そして分かったことは
132879	134819	動物も精神疾患にかかることがあり
134819	139295	それを認識し 精神疾患を見つけることは
139295	141377	動物達のより良き友となるのに役立つと同時に
141377	145431	私達自身を理解するのに役立つということです
145431	148877	精神疾患の診断について 少しお話ししましょう
148877	154021	動物が考えていることは分からない と多くの人は思っています
154021	155299	事実 正しいですが
155299	157891	親しい関係にある場合
157891	159747	少なくとも私の場合
159747	161547	一緒にいる誰かや 親や子供に
161547	165551	どんな気持ちか聞いて 答えが返ってくるというものではありません
165551	168932	何を感じているのか 言葉で説明できないのかもしれないし
168932	170775	何を感じているのか 知らないのかもしれません
