942	3850	こちらは人工森林です
3850	7121	何ヘクタールもの広さに 及ぶこともあれば
7121	10387	狭いスペースに 造ることもできます
10387	15327	皆さんの家の庭サイズとかね
15327	19298	この人口森林はそれぞれが できてから わずか２年です
19298	23036	私の自宅の裏庭にもあります
23036	25582	生物多様性に優れています
25582	30229	（鳥の鳴き声）
30229	33321	毎朝起きるたびに ディズニーの プリンセスのような気分になります
33321	35164	（笑）
35164	36970	私は起業家です
36970	40798	このような森林づくりを 仕事にしています
40798	42746	私の事業では 工場や
42746	43927	農園
43927	46287	学校
46287	48306	住宅
48306	50273	リゾート地
50273	52891	マンションのビル
52891	54854	市民公園
54854	56221	動物園にさえ
56221	58715	人工森林を造っています
58715	64035	森林とは動物たちが共存する 単独の土地ではありません
64035	70212	都市部に欠かせないものにも なりえます
70212	71570	私にとって森林とは
71570	75540	人が入れないほど 木が生い茂っている場所です
75540	79046	大きさは関係ありません
79046	82453	こんにち私たちが住む世界は かつては森林でした
82453	84865	人類が侵入する前の話です
84865	87177	そして私たちは森林を街に変え—
87177	88701	例えばサンパウロとかー
88701	91650	私たち人類も自然の一部であることを 忘れてしまいました
91650	96215	地球上の840万種の生物が すみかとしている自然です
96215	100190	人間の生息地はもはや 自然来のものではありません
100190	102647	しかしそれも 少しずつ変わってきています
102647	106266	私は数人の仲間と手を組んで 事業として人工森林を
106266	109368	どこにでも そして あらゆるところに造っています
109368	111258	私は産業エンジニアでもあります
111258	114078	車づくりを専攻にしています
114078	116278	以前働いていたトヨタでは
116278	121125	天然資源をどのように 製品に変えるのかを学びました
121125	122331	例えば
122331	125006	ゴムの木から樹液を絞り出し
125006	126689	天然ゴムに変えて
126689	129418	タイヤ製品を作り出します
129418	133272	しかしこの様な製品は二度と 天然資源には戻りません
133272	136269	私たちは自然の要素を 部分的に取り出して
136269	139529	元に戻せない状態にしているのです
139529	142025	それが工業生産です
142025	145910	一方で自然は 正反対の仕組みで動いています
145910	152336	原子一つ一つを組み合わせて 別のものを生み出すのです
152336	158343	自然の産物はすべてが 天然資源に戻ります
158343	161309	これは私が自分の裏庭に
161309	164371	森林を造ったときに 学んだことです
164371	167671	自然に反してではなく 自然と共に何かをしたのは
167671	169894	これが初めてでした
169894	171060	その時以来
171060	177678	私たちは25の都市に 75の森林を作りました
177678	179824	新しい土地での仕事に着手するたびに
179824	184428	森林を作るにあたって必要な要素は １つ残らず
184428	186666	ごく身近なところにあると 実感します
186666	188151	やるべきことはただ１つ
188151	193100	手に入る要素をまとめるだけ あとは自然に任せるんです
193100	196125	森林造りは土から始まります
196125	198589	触ったり、 感じたり 食べたりもしながら
198589	201680	その土に欠けている成分を見極めます
201680	203796	土の成分がきめ細かい場合は
203796	208188	水が浸み込まないほど コンパクトになります
208188	212660	私たちは身近にある 有機物を混ぜ合わせ
212660	217040	通水性を良くします
