0001	14546	16907	これは人工的な森林です。
0002	18406	23614	色んな(P)広い所で、作る事が出来ますし、また小さな所で、
0003	24307	27568	{||つ}例えば自宅の庭に作る事も出来ます。
0004	29573	32830	こう言った森はまだ二年しか経っていません。
0005	33412	35733	私も自分の裏庭に、
0006	36889	40793	この様な生物多様性のある森を作っています。
0007	43860	44699	毎朝、
0008	45329	47098	ディズニーのお姫様の様に、
0009	47784	48750	朝起きるんです。
0010	50501	57105	こう言った森林をプロとして促進しています。工場や農場、
0011	57604	58626	(F え)学校などで。
0012	59039	61100	また、自宅などにも促進してます。
0013	61436	62837	リゾート地もそうです。
0014	63514	67826	アパート、(F えー)マンションや、また公園など、
0015	68147	72082	また(P)(F えー)こう言った(F あ)ズー、(F えー)動物園でもやっています。
0016	73603	74338	(F え)そして、
0017	74759	79213	(F え)動物が住む人里離れた所が森林ではなく、
0018	81394	84960	都市部にも森林を取り込む事が出来ます。
0019	85802	86602	森林は、
0020	87449	89592	深い森にする事が出来ます。
0021	92843	94352	今、世界では、
0022	95203	97764	(F あ)森林がありますが、これは、
0023	98071	102094	{||し}人が介入する前に入って来た物です。
0024	103444	105031	サンパウロの様な形。
0025	107078	107639	例えば、
0026	108334	109395	地球上には、
0027	110551	114613	八百万種類の森林がありますが、(F え)植生がありますが、
0028	115025	122095	それと一緒に(F えー)人々は共生する事が出来るのです。その為に私はプロとして、色んな所に森林を作っています。
0029	122620	127586	私は、インダストリアルエンジニアとして、自動車を作っています。
0030	128106	130806	<ＴＯＹＯＴＡ|トヨタ>で働いていました。そこで、
0031	131240	136360	天然資源をどの様に製品に変えるかと言う事を学びました。
0032	136512	142395	これは(P)ゴムの木からゴムを作って、(F え)そしてタイヤに
0033	142915	144320	(F えー)すると言う物です。
0034	145240	148266	これは(P)天然資源は、
0035	148804	153949	自然から分離して、(F え)そして、様々な所に分解します。
0036	154116	156842	(F え)それが産業工程と呼ばれる物です。
0037	157246	161333	(F え){||そ}しかし自然と言うのは全く違います。自然は、
0038	161558	167321	色んな物を組み合わせて、原始的なレベルで組み合わせて、色んな物を作っています。
0039	167832	169710	こう言った(F あ)物は、
