0001	14675	15499	(F え)これは
0002	16043	22551	{カンボジア||かんぼでぃあ}の(F おー)孤児院で二千六年にボランティアを(やってきた?)写真です。
0003	23065	27933	私は本当に良い事をやってる。こう言った子供達を助けてると{||も}思っていました。
0004	28308	30249	ここで色んなを学びました<H>。
0005	31043	33051	私が十九歳{の||ん}時に
0006	34330	39433	{||のん}(F え)東南アジアをバックパッキングして旅しました。そこからスタートしました。
0007	40720	44970	色んな{||し}{||ひんこく}深刻な貧困状態を見ました。
0008	45602	46308	(F え)そして
0009	47477	53389	孤児院に行って、自分の子供や自分の衣服を寄付しました。
0010	53910	57910	その中に一つ、とても貧しい孤児院がありました。
0011	58859	63455	こう言った貧困を目の当たり{に||}した事はこれまでありませんで<H>した。
0012	63749	69587	水も無ければ、(F え)食品も無く、また医療も無い状態でした。
0013	70087	75176	そしてその中の子供達の{状態|じょうたい|じょうとあい}を見ると{本当に|ほんとうに|ほんとに}に心が潰れそうでした。
0014	76175	76852	(F え)そして
0015	77300	83690	また、その翌年に(F この)カンボジアに戻って(F この)(F お)孤児院で
0016	84624	90668	水を浄水したり、英語を教えたり、食品を(F え)供給したりしました。
0017	91066	92632	(F え)そしてその後、
0018	93197	100970	発見した事があったんです。私がサポートしている(F えー)孤児院と言うのは本当に腐敗していた事が分かりました。
0019	101455	104970	色んなお金が寄付されていましたが、それを
0020	105264	105477	{||お}
0021	106153	107881	横領していたりしたのです。
0022	108447	114088	{||うう}そして子供達は自分達で食品を見つけなければいけなかったんです。
0023	114668	115256	また
0024	115573	121197	(F あー)性的、身体的に虐待されている子供達もいる事が分かりました。
0025	122947	123705	(F え)そして
0026	125639	128808	私はローカルのチームと一緒に、また
0027	129426	143691	(?)(F えー)地元の自治体にも(F おー)訴えて、こう言った子供達をレスキューし新しい家庭を見付けてあげるべきだと、言う風に訴え続けました。そこで分かった事なんですけれども、
0028	145132	146316	{||おえ}カンボジアで
0029	147124	152609	孤児院を運営する事に{なりました||ました}。(キヌバンブリー?)と(サンカマルブル?)、これは
0030	154036	158271	私がどれだけカンボジアの{||こ}{||こど}(F えー)言葉が話せるかを
0031	158683	161080	{||お}分かって頂けるかと思いますが、
0032	161484	165617	地元の言葉が分かると、現実が分かり始めたのです。
0033	166043	170419	ここにいる子供達と言うのは孤児では無かった。
0034	170669	172580	(?)親がいました。
0035	173536	174330	(F え)そして
0036	176294	179036	また{||しんりん}(F えー)親戚や(F えー)
0037	180264	182109	おじいさん、おばあさん、また<H>
0038	182691	185962	(F あー)叔父さん叔母さんと住んでる子供達もいたのです。
0039	186330	190837	ではどうして孤児でもない人達が孤児院にいるのか。
0040	191455	196359	二千五年以降、カンボジアでの孤児院、(F え)孤児の数は
0041	197543	202668	千倍も増えました。(?)そして孤児院の数も倍増しました。
0042	204293	213286	子供達、この孤児院で済んでる(F え)子供達{自体|じたい|じさい}は、(F え)伝統的な感覚で言えば、孤児では無かったにも拘らずです。
0043	213698	215816	家族がいるにも{拘らずです|かかわらずです|かかわるのです}。
0044	215955	223426	{||ん}どうしてこの様に数多くの孤児でない{||ひとた}子供達が孤児院に住んでるのかと言うのは
0045	223757	224941	そこで(F えー)
0046	226536	230992	リテンシャルケアインストチューションと言う物{||うう}{として||とひて}考えられました。
0047	231403	242279	子供達が住む(F えー)ホームであったり、(F え)村{であったり||りあったり}、また寮と言う様な色んな(?)名前が付けられていましたが、しかし孤児院の扱いだったのです。
0048	243800	246198	こう言った{地域|ちいき|ちいきい}では
0049	246808	250823	レッセンシャルケアインスティスーションが増えている場所となっています。
0050	250970	254330	(F え)そこで子供達はこう言った(F えー)
0051	254867	257867	孤児院やファシリティに(いれたって?)います。
0052	259800	261816	そして、その(F お)数は
0053	263234	267426	千九百九年以降(F おー)九千倍も増えているのです。
0054	269713	275845	これはただ単に、(F え)腐敗した(F え)施設であると言う{||ふ}だけでは駄目なのです。
0055	276404	282632	ここの中の問題と言うのは、レッセンシャルケアの問題と言うのは様々にあり得ます。
0056	283948	292286	国際的な研究が行われました。そしてこの中で育つ子供達と言うのは、とても良い施設であったとしても
0057	292925	301308	{||かいは}(F えー)発育のリスクがあったり、また愛着のリスクがあったり、また生育のリスクがあると言う事が分かりました。
0058	301984	307279	そして(F えー)大人になってから社会に{馴染めなく|なじめなく|なじみなくなる}と言う事も分かりました。
0059	309330	315668	(F え)こう言った子供達は、家族モデルと言う物を知りません。親と言う物がどう言った物か知りません。
0060	317963	320727	(F え){||しー}施設に入れて<H>た子供達
0061	320903	325330	こんなにも多くの数がいる<H>って{言う||}のはこの世代だけでは無く、
0062	326550	330073	今後の世代にもこう言った慣習が続く事になります。
0063	331132	334808	オーストラリアでもこう言った教訓を学んでいます。
0064	334973	337337	{私達|わたしたち|わたあたしー}の先の世代で
0065	339536	346882	アボリジニの子供達が家族から離れて、(F えー)そして(F え)施設に入れられると言う事実がありました。
0066	349653	355881	こう言った施設で<H>(F え)子供を預かると言う事はどう言った事なのか、まず
0067	357154	365169	{||ん}{||ん}八時間交代でシフト制で(F え)ケアギバーがやって{きて||きう}、そして色んなボランティアの人{達|たち|たーち}が来ます。
0068	366014	371125	(F え)そして(F え)シャワーを{||あお}手伝ったり、食事を手伝ったりします。
0069	374088	377911	(F え)(?)何度も何度もそう言った人達が交代する事で、
0070	378521	382992	自分達は愛されてないと言う気持ちが子供達の間で広まります。
0071	383352	387977	アメリカ、英国などで、こう言った事はもう{||なに}ありません。
0072	388198	389301	どうしてなの<H>か、
0073	391338	394778	こう言った施設で育った子供達<H>は、
0074	395374	404816	最終的には(F えー){||ううう}性{||ええ}的な(F え)職業に就く事が(F あー)確率が十倍も高いと言う事が分かって{いたからです||いたかです}。
0075	405499	411301	(F え){こう言った|こういった|こうった}人達の中には自殺する人も多かった事が分かっています。
0076	413139	416462	八百万人の子供達が世界中で
0077	416969	420352	孤児院の様な施設で{||す}(F え)暮らしています。
0078	421102	429771	そしてその内八パーセントが、家族がいるのに面倒を見てくれなくて、そう言った施設に入れられてると{言う||}事が分かっています。
0079	431389	435470	{この||こう}中でも特に驚いたのが、ショッキングだったのが
0080	435947	441300	こう言ったブームに(F え)拍車を掛けて{いるのが||いるるのるが}国際化です。
0081	441507	450132	(F え)子供達(?)がこの様に(F えー)施設に入れられている理由は私達が原因を作って{いるのです||いるのれす}。ボランティアです。
0082	450588	453609	ドナー。寄付金をあげる人{達|たち|たあ}です。
0083	454227	460139	本当は(?)良かれと思ってやってる事ですが、しかし悪い結果{を||と}生んでいるのです。
0084	460330	465441	ボランティアと、そして(F え)寄付をあげるドナーの人達がです。
0085	465800	470962	子供達を搾取しているので<H>す。そして家族から引き{||ん}離しているのです。
0086	471742	474220	これは{偶然|ぐうぜん|ぐうせん}ではありません。
0087	475117	476455	ツーリストが(F あ)
0088	477050	479704	簡単に(F えー)孤児院に来て、
0089	480213	481948	ボランティアをする事が出来る。
0090	482257	485132	そう言う環境が出来上がっています。
0091	485654	488727	ネパールでもそう言う事が起こっています。
0092	491374	496837	ネパールの孤児院の九十パーセントがツーリストが集まる場所に作られています。
0093	497220	501220	(F え)そしてこう言った施設にお金が集まれば集まるほど、
0094	502219	504595	施設<H>が広く(F えー)
0095	505528	511926	数多く開設される事になります。そして子供達がそこに送られる事に{なります||ぬます}。
0096	512044	514919	(F え)需要と供給が整ってしまうのです。
0097	515463	518396	これを私は厳しいやり方で学びました。
0098	518801	523183	カンボジアで孤児院を開設して{学びました|まなびました|まなぎました}。
0099	523566	524308	(F え)そして
0100	526205	528653	私は間違えを犯しました。
0101	529278	532131	この問題の一部となって{しまったんです||しまってです}。
0102	532573	533227	私は
0103	533874	543992	孤児院、ツーリズムの一部でも{あったし||あってえし}、自分が(F あ)孤児院、ツーリズムを促進する立場にあった事を気づきました。
0104	544852	545425	そして
0105	545910	547697	改善を試みました。
0106	549440	550344	私が
0107	550771	555441	(F この)私がやっていた孤児院がどれだけ良い物であったとしても、
0108	555852	560418	彼等が一番必要としている事を私は与えてないと言う事を気づいたのです。
0109	560727	564088	子供達は家族を必要としているのです。
0110	564315	568661	これは本当に気が落ち込む様な話かもしれません。
0111	569492	574183	貧困に喘いでいる子供達がこの様な状況にある事を知って、
0112	575882	577705	しかしソリューションはあります。
0113	579565	583572	これは問題として予防する事が出来る物なのです。
0114	584006	588293	{私達|わたしたち|わたたし}はより良い事を学ぶ事で改善する事が出来ます。
0115	589257	600492	カンボジア、子供基金と言う、(F えー)これは孤児院ではなく、{||ぐ}カンボジアの子供達を助ける基金として二千十年に設立しました。
0116	601396	610154	私は{カンボジア||かぶんじあ}のソーシャルワーカーや、看護師、先生達が集まったチームを今管理しています。
0117	610403	611264	(F え)そこで、
0118	611823	618382	カンボジアの家族<H>の人達が(F あ)貧困から脱出出来る様に尽力しています。
0119	619786	625727	(F え)そして、コミュニティにい<H>る、家族の人達がまず子供を取り戻す。
0120	628132	633544	自分の本当の親と住めない子供達にはサポートを与えます。
0121	633757	636404	ファミリーベースケアと言われる物です。
0122	636749	642433	これは家庭で子供達が育てられる様に、育ててもらえる様にする物です。
0123	645617	649999	(?)こちら、今、ボールが飛んできた女の子です。
0124	650205	651985	{彼女|かのじょ|かんじょ}の名前はトンです。
0125	652683	654669	とても頭の良い{女の子|おんなのこ|おんなおこ}です。
0126	654771	658044	二千六年、私が初めて{会った|あった|ああた}時、
0127	659014	663249	{本当に|ほんとうに|ひっとに}酷い、腐敗した孤児院に入れられていました。
0128	663999	667837	学校にも行っていなく、ネグレクトされていました。
0129	669794	672889	(F え)そして彼女は母親の愛情を
0130	673396	674499	求めていました。
0131	675028	678588	そして、彼女は今家族と住んでいます。
0132	679455	686588	母親は仕事を得て、(F え)そして姉妹は学校にも行っています。そして彼女は大学での
0133	686838	690874	看護師の学位を(?)もうすぐ終わらせる所です。
0134	697264	698962	トンの家族は
0135	700286	703095	貧困のサイクルを{断ち切る|たちきる|たちくる}事が出来ました。
0136	703837	710095	家庭で育つ、ファミリーケアベースモデルによって<H>彼女達は<H>(F あー)
0137	710344	718426	この様{||な}(F あー)に(F え)貧困から脱出{する||しゅる}事が出来たのです。そしてユニセフも今は支援に乗り出してくれています。
0138	725691	726455	(F え)そして
0139	727749	728977	こう言った問題を
