1202	2711	命を救うような科学的な進歩は
2711	5324	時として
5324	7388	私たちの身の回りで
7388	8950	発見されるのを待っています
8950	11156	例えば 長く語り継がれ
11156	13748	磨かれてきた人間の知恵や
13748	15774	私達を取り巻く自然界で
15774	19236	生物が行った適応の中にです
19236	21856	科学の全ては観察から始まりますが
21856	25252	重要なのは
25252	27197	作り話や偶然として見逃されがちな
27197	29064	パターンや特徴を発見し
29064	32917	取り出して 科学的な厳密さで試すことです
32917	36975	その結果にはたいてい驚かされます
36975	38855	西オーストラリアはこの３年間
38855	42070	サメの被害に悩まされています
42070	44251	不幸でとても残念な事に
44251	47331	10か月間のサメ被害による死亡者は
47331	49091	５人という結果になってしまいました
49091	51220	しかし西オーストラリアに限りません
51220	54125	サメによる人間への被害は
54125	56469	世界中で増加しています
56469	58213	そのため おそらく驚くことではありませんが
58213	59856	今年の７月
59856	62335	シャーク・アタック・ ミティゲーション・システムズ社（SAMS）は
62335	65399	西オーストラリア大学の海洋学研究所と共同で
65399	68173	世界中のメデイアや 海洋関係者の
68173	70409	注目を集める
70409	72200	ある発表を行いました
72200	73931	発表の内容とは
73931	76572	サメの視覚に着目して
76572	79720	サメ被害を緩和し 低減させる技術の 開発についてでした
79720	81309	今日私がお話することは
81309	83176	発表に至るまでの研究の経緯と
83176	85516	科学そのものが発明に役立つだけでなく
85516	87981	科学の言葉に翻訳することが
87981	91340	同様に役立つということです
91340	93046	私達がこの問題に取り組み始めた
93046	96228	およそ３年程前
96228	99650	西オーストラリアで初めて
99650	101421	人命を奪ったサメ被害が ２件発生しました
101421	103628	その時に 私は前の仕事で偶然にも
103628	106551	ハリー・バトラーと食事をしていました
106551	110258	彼は オーストラリアで 有名な自然主義者として知られていますが
110258	112593	当時 海洋環境に多くの時間を費やしていました
112593	114699	ハリー・バトラーは
114699	116847	故スティーブ・アーウィンに継ぐ先駆者です
116847	117921	私はハリーに質問をしました
117921	121219	「サメ被害を解決する策は？」
121219	122731	返ってきた答えは、 とても驚くべきものでした
122731	124606	「黒のウェットスーツを着て
124606	127371	蜂の模様のような 黄色い帯を巻きなさい
127371	129659	そうすれば 多くの海洋生物の
129659	131968	警戒態勢を真似ることができるだろう」
131968	133866	その後 新たに３人の死者が出るまで
133866	137456	私は 彼のアイデアを深く考えませんでした
137456	138890	しかし 新たに被害が出たことで
138890	141021	そのアイデアの価値を考える気になりました
141021	142486	何か手がかりがあるのではないかと
142486	144741	インターネットで検索をしました
144741	147018	その結果 インターネット上には
147018	149414	ハリーの考えを支持する証拠が
149414	150976	溢れているということが分かりました
150976	152960	つまり 生物の世界では 多くの種が
152960	155824	横縞や警告の模様によって
155824	157258	水中で目立たなくなったり
157258	159842	攻撃に対する警告を発していたのです
159842	161955	サメの周りで人生の大半を過ごす
161955	164111	パイロットフィッシュも
164111	166390	例外ではありません
166390	169481	海洋学者のウォルター・スタルクも
169481	172343	1970年代以降は 模様付きウェットスーツを着ています
172343	173965	人類学的に見れば
173965	177595	環太平洋地域の土着民族は
177595	179376	サメの神を追い払う儀式で
179376	181970	自らの体に縞模様を描きます
181970	183412	ここでは何が起きているのでしょう？
183412	186290	これらの広く明らかな事実は 我々に考え 究明されることを
186290	189421	待っているのではないでしょうか？
189421	193790	サメには多くの感覚器があり
193790	197162	主に攻撃時において使用されます
197162	199122	特に攻撃前の数メートルの範囲では
199122	200686	標的を見分けるために
200686	204420	視覚のみが用いられます
204420	207378	何千年もの試練を経て進化した知恵である
207378	209230	生物学的な事実に注意を払うのは
209230	211703	道理にかなっています
211703	215180	しかし人類の知恵も同じ進化をたどっていませんか
215180	216911	そのアイディアには
216911	218503	人々が重要と考えた真実の核心があり
218503	221788	先祖から代々受け継がれてきて
221788	225103	現在の人間の習慣を 形作っているのではないでしょうか
225103	226763	私はこのアイディアを試そうと思いました
226763	227981	私は科学的な手法を用いて
227981	230317	逸話の証拠を試そうと思いました
230317	232273	もし 科学的にこのコンセプトが立証されれば
232273	234368	目の前にあるサメの攻撃被害の
234368	237426	解決の糸口になるからです
237426	239221	そのために 私たちは
239221	241074	サメの視覚と神経の専門家が必要でした
241074	242883	そして 再び世界中を探し回った結果
242883	244322	西オーストラリア大学の海洋研究所の
244322	246725	玄関にたどり着きました
246725	249322	ネイサン・ハート教授とそのチームは
249322	251982	捕食性のサメは
251982	254334	白黒もしくはグレースケールで
254334	257197	物を見るという 研究論文を書いていました
257197	259000	そこで私はネイサンに電話し
259000	260866	正直 少しもじもじしながら
260866	262747	サメの襲撃リスクを軽減するためのウェットスーツに
262747	266253	これらの模様を使うアイディアについてたずねました
266253	268425	すると幸運にも 彼も良いアイディアだと考えてくれました
268425	270887	その結果 西豪州政府による支援を受けた
270887	273511	共同研究がスタートしました
273511	276070	我々は主に３つのことを行いました
276070	278790	最初に行ったのは３種類の捕食性のサメ
278790	280810	ホオジロザメ、イタチザメ、メジロザメの
280810	282748	目の身体的な特徴を
282748	286466	解析することでした
