0001	13940	17020	(F えー)私は韓国のソウルで
0002	18230	24430	(F えー)育ちました。(F えー)千九百九十九年に(F えー)、ニューヨークの方に(F えー)移ったんですけれども。
0003	24830	28820	私は、(F えー)(F このー)解剖に興味が有ったので、(F えー)(F このー)
0004	29330	31670	(F えー)外科医になると思っていたんです。
0005	31895	38405	(F えー)動物を解剖すると言う事に興味を持っていた訳{||で}なんですけれども。その後にニューヨークをとても好きになりました。
0006	40710	42410	(F えー)そして、(F えー)(F このー)
0007	42990	45575	(F うう)(F え)都市全体を、
0008	46510	51590	(F えー)(F このー)(F う)生物として捉え、そしてそこを解剖して行きたいと言う風に思ったんです。
0009	56340	58380	(F えー)その結果、
0010	61090	62380	(F えー)私は、
0011	63830	64680	(F えー)(F このー)
0012	66340	68490	(F えー)芸術の方に興味を持つ様になりました。
0013	69930	77520	(F え)この様な鼠は(F えー)(F このー)日々の(F えー)通勤の風景に(P)(F え)馴染んでいます。(F え){しかしながら||すかしながら}、
0014	79840	80330	(F えー)
0015	81190	84970	(F ん)(F ま)彼らは、(F えー)(F このー)(F え)人々の
0016	86240	91460	(F えー)医療の為に使われたりする訳ですけれども、(F その)でも、(F えー){害獣|がいじゅう|がいちゅう}として見なされています。
0017	92490	96440	(F えー)私はある日、地下鉄で(F えー)(F このー)写真を撮っていたんです。
0018	97009	102180	(F えー)すると、ある男の人が来て、(P)(F えー)ここで写真{を||は}撮ってはいけないと言う風に言われました。
0019	104060	109930	(<ＭＴＡ|エムティーエー>?)が、カメラを{没収|ぼっしゅう|ぼしゅう}しました。(F えー)私はすごくショックを受けてしまったんです。
0020	113970	119400	(F えー)(F ん)で、その後、(F このー)(F えー)鼠を追って行ったんです。
0021	119910	120980	(F えー)そして、
0022	121830	128440	(F えー)私が今まで、(F えー)(F このー)見た事が無いような所(P){の||に}、(F えー)景色を見る事になりました。
0023	132780	133280	(F えー)
0024	134365	137935	いろいろな(F このー)歴史的な所に行ったんですけれども、
0025	138995	139975	(F えー)(F このー)
0026	142230	142540	(F えー)
0027	143329	149650	緩いインターネットベースの(F えー)(F このー){||そざ}(?)(F え)コミュニティーに(F えー)受け入れられる事になりました。そして、
0028	149980	153140	(F えー)下水ですとか、(F その)病院、工場、
0029	153775	157525	(F えー)シップヤード等(P)に、(F えー)(F このー)行く事になったんです。
0030	158475	159695	この様な場所
0031	163110	165980	(F えー)(F このー)何かが抜けていると思ったんです。
0032	166300	170970	(F え)これは、(F えー)(F ううっ)やがて(F えー)解体される物ですが、
0033	173450	180040	私は何か{フィクション||ふぃっくしょん}のキャラクターを、ここに入れたいと思ったんです。シンプルな方法としては、
0034	181240	183870	(F えー)私がモデルになる事だ、と言う事でした。
0035	185920	189980	(F えー)私は、(F えー)(F このー)(P)(F え)服を脱いで、
0036	190715	191485	(F えー)(F このー)
0037	192425	197225	(F このー){||じー}(F うー)時間的な(F そのー)(F えー)要素と言うのを、
0038	198150	200160	(F え)取り除こうと思いました。
0039	204110	206450	これは(F えー)砂糖工場です。
0040	207490	210110	今は何も無いんですけれども、六エーカー
0041	210820	217610	で、(F えー)(F このー)(?)ショッピングモールが(F あ)間もなく近くに建てられる場所なんですけれども、
0042	221140	228480	(F えー)ここは(F もう)荒廃した場所になります。最初はすごく(F え)怖かったんです。(F えー)(F このー)番犬が、(F えー)(F このー)
0043	229090	236829	(F えー)吠えてると言う風に思ったからです。(F あっ)ただ(F まぁ)野生の犬だったんですが。(F えー)そして{||きも}(F えー)
0044	237320	242050	{||は}(F あ){||生えて}{||うー}{||育成}{||き}木も生えていて、
0045	244160	245270	(F え)そう言った場所でした。
0046	250790	253260	(F え)このスペース(F あ)
0047	254120	259560	を見ていると、私は(F あっ)(F あのー)遊び場の様な気分になりました。タンクに(F ん){||の}
0048	260325	262265	登ったりして、(F その)子供の
0049	263080	264860	時代に戻った様な気分になりました。
0050	265850	270790	これは、(F えー)(F このー)ニューヨーク{||すー}市に初めて
0051	271270	276540	(F え)(F このー)(P)(F えー)淡水を(F おっ)送った水路です。
0052	278530	280610	新しい(F このー)水路が
0053	282700	288850	千八百九十年に(F えー)建築されましたので、ここの水路はもう既に使われなくなってしまいました。
0054	292190	292970	(F え)(F このー)
0055	294120	300640	(F え)歴史のある場所の(F その)オーラと言うのを、(F えー)すごく感じました。
0056	303885	304265	(F えー)
0057	306260	307290	色々な、
0058	307970	310620	(F え)(F このー)(F う)暗いトンネルを、(F あ)
0059	310920	317470	(F う){||ででんちゅう}{電灯|でんとう|でんんっんとう}を使って、(F えー)歩いて行きました。懐中電灯を使って、歩いて行きました。
0060	317730	318630	この場所は、
0061	320530	323740	(F えー)(F このー)落書きがされているんですけれども、
0062	324180	328760	(F えー)トンネル(P){||から}(F そのー)が、(P)(F えー)
0063	329030	334550	(F うう)再開された時に、千九百九十一年の事だったんですけれども、ホームレスが移動しないといけないと言う事で、
0064	334875	338365	(F えー)その時の事を思い、(F えー)書かれた(F えー)
0065	339385	343485	{落書き|らくがき|らっくがき}になります。(F え)この場所に関しては、私は、
0066	346860	349040	(F えー)すごく{心配|しんぱい|しんっぱい}
0067	350420	358630	な気分になりました。(F えー)(F このー)私は、(F えー)(F このー){ネイキッド||ねいてぃきっど}シリーズプレインと言う事で、
0068	358890	362820	(F えー)私の(F えー)(F このー)シリーズを、{||ね}
0069	364240	365160	名付けました。
0070	370780	372250	(F えー)これは同じトンネルです。
0071	373720	379110	(F えー)(F このー)光が、(F えー)(F このー)換気ダクトの{||なかからーから}を通って入って来ています。
0072	381950	386950	これは、(F えー)(F このー)(P){廃止|はいし|はいすーし}されたトンネルです。
0073	387280	395930	(F えー)私一人で行ったんですが、ホームレスの人が(F えー)近寄って来ました。(F えー)彼の(F えー)居住スペース{に||を}、私は{||に}入ってしまった様です。
0074	396320	405270	(F えー)私は、(F えー)(F このー)アートプロジェクトをやっているんだと言う事を説明しました。彼は、そんなに(F えー)気にしていない様でした。そして、{セルフタイマー||せろーふたいまー}をかけて、
0075	406050	412600	(F えー)写真を撮りました。終わった後に、彼が、(F えー)終わった後にシャツを渡してくれ{||て}(F その){||あ}
0076	413400	422190	(F うう)ました。そして(F えー)足を(F う)(F えー)それで拭いた訳なんですけれども、その後、(F えー)外{||に案内}(?)への道を案内してくれました。
0077	423770	424920	(F え)この後、
0078	426020	427580	(F え)こう言ったスペースは、
