0	3000	今日は貯蓄を増やすことについてお話しします
3000	6000	といっても今日ではなくて 明日です
6000	8000	これは「明日はもっと！貯蓄法」の話です
8000	10000	それはシカゴ大学のリチャード・セイラーと私が
10000	12000	それはシカゴ大学のリチャード・セイラーと私が
12000	15000	およそ15年前に考案したプログラムです
15000	17000	このプログラムは 言ってみれば
17000	19000	「行動ファイナンス」を
19000	21000	より強力にしたもの―
21000	24000	行動ファイナンスの活用に関するものです
24000	27000	「行動ファイナンス」とは何かと お尋ねになるかもしれませんね
27000	30000	では 我々がお金をどう管理しているのか 考えてみましょう
30000	33000	まずは住宅ローンから
33000	35000	これは少なくともアメリカでは
35000	37000	最近 話題になっていることです
37000	39000	多くの人たちは
39000	42000	お金の許す限り大きな家を買います
42000	45000	実際はそれよりちょっと大きめですが
45000	48000	そしてそれを抵当に入れる
48000	50000	後から彼らは銀行を責めるのです
50000	53000	「住宅ローンを背負わせた悪い奴らだ！」と
53000	55000	こんなことも考えてみましょう
55000	57000	我々がどのようにリスクを扱っているか―
57000	59000	たとえば株式市場への投資です
59000	62000	２年前 ３年前 ４年前
62000	64000	市場は好調でした
64000	67000	我々はリスクを冒すことも辞しませんでした 当然ですよね
67000	69000	そして株式市場が衰退すると
69000	71000	我々はこうです 「ああ
71000	74000	この喪失感は
74000	77000	この喪失感は
77000	80000	市場が好調だった時に考えていたのとは
80000	82000	大違いじゃないか」
82000	85000	そう 我々はリスクを負うことは
85000	87000	あまり上手でないのです
87000	90000	iPhoneをお持ちの方は何人おられますか？
90000	93000	持っている人？ すばらしい
93000	96000	皆さんのうちの多くは
96000	99000	iPhoneに保険をかけているでしょう
99000	102000	保証を追加することで保険に入っているのです
102000	104000	iPhoneをなくした場合にはこう
104000	106000	こういう場合にはこう とかね
106000	108000	このうち子どもさんのいる方は？
108000	110000	該当の方は？
110000	112000	手をあげていて下さいね
112000	115000	このうち十分な生命保険をかけている方は？
115000	117000	多くの手が下がりましたね
117000	119000	おそらく
119000	121000	皆さんは代表的サンプルです
121000	123000	というのも皆さんの多くは
123000	126000	たとえ子どもがいても
126000	128000	命よりiPhoneに保険をかけているのです
128000	131000	我々は保険のことは得意でないのです
131000	135000	アメリカの平均的世帯は
135000	138000	１年に1000ドルを
138000	140000	宝くじに費やします
140000	143000	気違いじみていると思うでしょう
143000	146000	１年に1000ドルも宝くじに費やす方 おられますか？
146000	148000	誰もおられませんね
148000	151000	つまり この場にいない人たちが
151000	153000	1000ドル以上費やしているということです
153000	156000	そうすると平均が1000ドルになります
156000	158000	低所得の人々は
158000	162000	宝くじに1000ドル以上費やすのです
162000	164000	つまりどういうことか？
164000	167000	我々はお金の管理が得意でないのです
167000	170000	「行動ファイナンス」は
170000	172000	心理学と経済学の組み合わせです
172000	174000	そして人々の
174000	176000	お金にまつわる間違いを理解しようとします
176000	178000	そして残り
178000	182000	12分と53秒ありますから
182000	184000	私はお金の管理方法について
184000	186000	面白いお話をしたいとは思いますが
186000	189000	皆さんは最後には これを使って人助けしたくなるでしょう
189000	192000	それこそが 今日私が 真に注目したい点なのです
192000	194000	我々はどのようにすれば
194000	197000	人々のお金に関する間違いを理解できるでしょうか
197000	200000	そしてどのようにすれば この問題行動を
200000	202000	解決行動に変えていけるでしょうか？
202000	204000	そして今日私がお話しすることは
204000	206000	「明日はもっと！貯蓄法」です
206000	208000	貯蓄についてのお話を致しましょう
208000	210000	貯蓄についてのお話を致しましょう
210000	212000	ここにいるのは
212000	214000	100人のアメリカ人の
214000	216000	代表的サンプルです
216000	219000	彼らの貯蓄行動を見てみましょう
219000	221000	まず注目すべきは
221000	223000	彼らの半分は
223000	225000	401(K)プラン（確定拠出年金）に
225000	227000	アクセスさえできないことです
227000	230000	彼らは楽に貯蓄することができません
230000	233000	彼らはお金を目にしたり
233000	235000	触ったりする前に
235000	237000	給料から401(k)プランに
237000	239000	天引きして貯めることができないのです
239000	242000	残りの半分の人々はどうでしょう？
242000	245000	なかには貯蓄しないことを選ぶ人もいます
245000	247000	彼らは怠惰すぎるのです
247000	250000	複雑なウェブサイトを閲覧して
250000	253000	17回クリックして401(k)プランに 加入しようとはしないのです
253000	255000	さらに彼らはどのように投資するかを
255000	257000	52の選択肢から選ばなければなりません
257000	261000	マネー・マーケット・ファンドなど聞いたこともなく
261000	263000	そして圧倒され加入しません
263000	268000	どれだけの人が最終的に401(K)プランに 加入するのでしょうか？
268000	271000	アメリカ人の３分の１です
271000	273000	３分の２の人は現在貯畜をしていません
273000	275000	彼らはすでに十分蓄えがあるのでしょうか？
275000	277000	少ししか貯畜がないと言っている人を
277000	279000	省いてみましょう
279000	281000	十分に蓄えがあるのは
281000	284000	10人中１人です
284000	286000	10人中９人は
286000	289000	401(K)プランを通じての貯畜ができないか
289000	292000	貯畜しないと決めているか －または貯畜する決意がないか―
292000	295000	もしくは貯畜が少なすぎる人たちです
295000	297000	貯畜が多すぎる人々の
297000	299000	問題についても考えましょう
299000	301000	これを見て下さい
301000	303000	１人です―
303000	306000	実際には彼を半分に切りましょう
306000	309000	なぜなら１％に満たないからです
309000	312000	「貯畜が多すぎる」と感じているアメリカ人は
312000	317000	だいたい0.5％です
317000	319000	これは何を示唆しているでしょうか？
319000	321000	これこそ私が注目したい点です
321000	323000	我々は
323000	325000	人々が貯畜しない理由を理解せねばなりません
325000	327000	そして我々はその問題行動を
327000	329000	ひっくり返して
329000	331000	解決行動に変えたいのです
331000	334000	そしてそれがいかに強力か見てみましょう
334000	336000	これから人々が貯畜するのを妨げる
336000	338000	問題や
338000	341000	困難さを見ていきますが
341000	343000	一瞬だけ話題を変えさせて下さい
343000	347000	脱線してバナナとチョコレートのお話です
347000	350000	来週また素晴らしい TEDイベントがあるとしましょう
350000	352000	そしてその休憩時間に
352000	354000	軽食が出ることでしょう
354000	356000	あなたはバナナかチョコレートを選べます
356000	359000	バナナを選ぶと思う人は どれくらいおられますか？
359000	361000	来週の仮想TEDイベント中に？
361000	363000	バナナを選ぶ人？
363000	365000	すばらしい
365000	367000	私は科学的に予言しましょう
367000	370000	74％の人がバナナを選びます
370000	375000	そう予測した研究が少なくとも１つあります
375000	378000	そして日が近づくにつれ
378000	383000	人々が何を最終的に食べているか 見てみましょう
383000	386000	バナナを選ぶと想像していた
386000	388000	その当人たちが
388000	390000	結局１週間後には
390000	392000	チョコレートを食べているのです
392000	394000	セルフコントロールは
394000	397000	将来の問題ではありません
397000	399000	チョコレートの誘惑を感じている
399000	403000	まさに今現在の問題なのです
403000	406000	時間と貯畜の間にはどんな関係が あるのでしょうか？
406000	409000	これは「即時的満足」の問題 あるいは
409000	413000	一部の経済学者の言う 「現在志向バイアス」の問題でしょうか？
413000	415000	貯畜について考えてみましょう 我々は貯畜は必要と知っています
415000	418000	来年はしようと思っています しかし今日は使ってしまうのです
418000	420000	クリスマスも近いですしね
420000	423000	我々は知り合い皆にプレゼントを どっさり買ってしまうのです
423000	427000	この現在志向バイアスによる問題は
427000	429000	貯畜について考えさせてはくれますが
429000	431000	結局使って終わるのです
431000	433000	また別の貯畜への障壁について
433000	435000	話をさせて下さい
435000	437000	これは「怠け心」と関連したものです
437000	439000	しかし再び ちょっと寄り道
439000	442000	臓器提供についてです
442000	445000	様々な国を比較した 素晴らしい研究があります
445000	448000	よく似た２つの国を見てみましょう
448000	451000	ドイツとオーストリアです
451000	453000	ドイツでは
453000	455000	もしあなたが臓器を提供したい時は―
455000	457000	そんなひどいこと あなたに
457000	459000	起きてほしくはないですよ―
459000	462000	自動車免許やIDカードを取得する際に
462000	464000	このボックスにチェックするのです
464000	466000	「私は臓器を提供します」
466000	468000	多くの人はボックスにチェックしません
468000	470000	それは負担だからです 考えないといけませんからね
470000	473000	チェックするのは12％の人だけです
473000	476000	オーストリア お隣の国ですが
476000	478000	ちょっと似ていますがちょっと違うのです
478000	480000	どこが違うのでしょうか？
480000	482000	あなたはやはり選択肢をもっています
482000	484000	あなたが決めるのです
484000	487000	臓器を提供するかどうかを
487000	489000	しかし 自動車免許を取得する時
489000	491000	ボックスにチェックするのは
491000	495000	臓器を提供「したくない」場合なのです
495000	497000	誰もチェックする人はいません
497000	499000	それは負担だからです
499000	502000	チェックする人はたった１％で 残りの人は何もしません
502000	504000	何もしないのは非常に一般的です
504000	507000	多くの人はボックスにチェックはしません
507000	509000	これが人命救助や
509000	511000	臓器利用を可能にすることに対して
511000	514000	示唆することは何でしょうか？
514000	516000	ドイツでは チェックを入れた人は12％で
516000	519000	臓器ドナーは12％です
519000	521000	臓器は大幅に不足します
521000	523000	起きてほしくないですが あなたに臓器が必要でも
523000	526000	オーストリアでは 誰もボックスにチェックをしません
526000	529000	したがって 99％の人が
529000	531000	臓器ドナーです
