0001	14446	16592	(F え)私はワシントン<ＤＣ|ディーシー>に住んでいます。
0002	20699	22472	(F えー)しかしながら、私は、
0003	23182	26035	シンデカラと言う{||う}インドの都市で育ちました。
0004	27732	31166	私の父は、政府で働いていて、私の母は、
0005	32212	36719	(F えー)読んだり書いたりする事が出来ませんでしたが、私に(F え)ある事を言っていました。
0006	39099	52520	(F えー)国王は、その国では尊敬され、その国だけで尊敬されるが、(F えー)詩人はどこでも尊敬されると言う事、を言いました。ですので私は、詩人になりたいと言う事を思ったんです。
0007	55099	58459	で、私の叔母が(F え)資金援助をしてくれました。
0008	62326	67272	(F え)地域で一番大きな街に(F えー)行ったんですけれども、
0009	67929	70196	(F えー)そこでテレビを初めて見ました。
0010	73406	80520	(F え)私は、(F え)アメリカ(F あー)で高等教育を受けたいと思っていました。そして、そのチャンスが来たんです。
0011	81560	82273	(F えー){||こ}
0012	82886	85993	航空代金を借りて、そして、(F えー)
0013	87260	89966	二十ドルだけをポケットに入れていたんです。
0014	91059	92286	私は、(F えー)
0015	92615	94935	リサーチ(F え)センターで、
0016	95626	96579	(F え)(F このー)
0017	98413	102586	(F えー)パートタイムで仕事をしながら、(F えー)(F このー)(F え)経済を学びました。
0018	105133	107226	そして、(F えー)(F この)家族に
0019	108496	110982	(F えー)資金を送る様になったんです。
0020	112213	112520	(F え){||お}
0021	113872	117266	毎年、数百万人の人達が、移民となります。
0022	117545	121786	(F え)そして、(F えー)(F このー)海を渡って、砂漠を渡って、
0023	122226	123899	(F えー)川を渡り、
0024	124432	125925	(F え)山を越えて、
0025	126741	127241	(F えー)、
0026	129133	132193	リスクを取って、この夢を叶えようとする訳です。
0027	133746	136433	どこかで、しっかりとした仕事を得て、
0028	136786	139699	(F えー)家族を助けたいと言う風に思う{||わ}訳です。
0029	143592	148126	二億三千二百万人の移民が(F え)世界でいます。
0030	148973	153173	これは、(F えー){||かれ}生まれた国と違う国で住んでる人達です。
0031	154513	161026	(F え)国際移民(P)だけを見てみますと、(F えー)ブラジルの人口よりも、
0032	161472	166260	多くなります。(F え)フランスの経済よりも大きくなります。
0033	167352	169799	(F えー)おおくの人達は、(F えー)(F このー)
0034	170493	176259	貧しい国出身で(F えー)資金を(F えー)送金と言う形で家族に送っています。
0035	179326	183826	ここで驚くべき事実があります。四千百三十億ドル。
0036	185866	186759	(F え)これは、
0037	187556	188363	去年、
0038	189489	193096	この移民から(F その)途上国に送られた
0039	193842	194322	(F えー)、
0040	196300	198172	(F う)金額{||う}総額です。
0041	198486	201666	これはかなりの(F えー)金額{に||}なります。
0042	201933	205333	これは、開発援助の三倍の金額{に||}なります。
0043	207679	207999	(F え)、
0044	208656	212622	皆さん、私、(F え)そして、私の{||どうりょく}同僚は、
0045	213260	218593	(F このー)開発援助に関して(F えー)議論は沢山しますけれども、
0046	218992	221526	(F えー)(F このー)送金については、
0047	222333	223520	(F え)軽視しています。
0048	224799	225826	(F え)毎月、
0049	226209	228315	(F え)数百万人の人達が、
0050	231546	232986	(F えー){||お}送金する訳です。
0051	233343	237573	インドは七百二十億(P)ドル
0052	238113	238581	(F えー)
0053	239928	241975	送金を受けています。エジプトは、
0054	244226	256820	{||すい}スエズ{||か}運河{||ん}の(F えー)収益の(F えー){||す}以上の(F えー)(F このー)収益、(F えー){||う}送金、百八十億ドルを受けています。
0055	257612	263626	ソマリアでは、(F えー)(F このー)<ＧＤＰ|ジーディーピー>の三十五パーセントを{||すめ}占めていて、これはライフラインになっている訳です。
0056	265845	270625	(F え)経済にも、この貧しい人達にも大きなインパクトを与えている訳です。
0057	274286	274486	(F え)、
0058	276723	281120	彼ら{||を}が受け取る資金と言うのは、保険の様な物なんです。
0059	281400	283266	(F えー)(F このー)家族が、
0060	283779	290879	(F えー){||う}苦境に立たされた場合、(F えー)(F このー)(F え)移民達は更に(F えー)この{資金|しきん|しけ}を送る事になります。
0061	294699	296205	(F えー)しかしながら、
0062	298282	298915	(F えー)(F この)
0063	300841	302528	(F あ)この様な送金と言うのは、
0064	302900	306400	(F え)直接、この様な貧しい必要な人達に{||と}
0065	306800	309133	(F え)資金が届きます。
0066	309479	315106	(F えー)(F この)貧困率を示した物{に||}なります。千九百九十五年は、四十二パーセントでした。
0067	316253	317453	(F え)経済、
0068	317859	323273	(F えー)危機が起こる前、二千五年の{||ん}段階では三十一パーセントになりました。
0069	323606	324946	これ{||ん}が、この様に
0070	326226	326453	(F う)
0071	326816	334286	減ったんです。そして、(F このー)減った(P)数の半分は送金{||によるも}(P){||の}による物でした。
0072	335612	342679	(F え){||か}{||か}学校での(F このー)(F えー)落第率に関しても(F えー)(F このー)送金が、
0073	343352	352506	多くなれば、(F えー)下がると言う事が{||でき}{||う}分かっています。また、(F えー)(F この)出生率に関しても、送金が多いと上がると言う事が分かっています。
0074	353146	353999	(F え)これは、
0075	354629	355322	(F えー)(F あ)
0076	356045	363459	(F えー)ケアーに包まれたドルと言う事で、(F え){||う}資金と言う事(P)が言えるでしょう。
0077	364389	368169	(F えー)高齢者ですとか、ビジネスの投資、(F えー)、
0078	368573	370833	また、などに使う事が出来ます。
0079	371033	375326	また(F えー)手術が必要な場合、(F えー)ウエディングや
0080	378080	379873	(F え)もしくは、
0081	380813	382333	(F え)予期しない様な
0082	382773	387213	(F えー)(F この)移民が{||さんか}参列出来ない様な(F えー)葬儀にも
0083	387766	389499	(F え)送金する事が{||ある}あります。
0084	392699	395146	この四千億ドルにも、(F あー)
0085	395659	398545	のぼる(F このー)(F え)送金
0086	399572	400052	(F えー)
0087	400702	402155	(F えー)(F この)法外な
0088	402731	404271	(F え)コストがかかってしまうんです。
0089	408813	412666	五百ドルまで(F えー)の送金は、
0090	416353	416666	(F え)、
0091	417192	419046	(F え)三十ドルの固定費を
0092	419453	426693	(F あー){||く}三十ドルの固定の手数料を課す、(F え)ですので二百ドル{しか||すか}送らない場合でも、
0093	427003	427830	(F えー)(F このー)
0094	428726	433753	二十ドル<H>の(F えー)手数料を払わないといけない(と?)、そう言った様な事実がある訳です。
0095	435006	442786	アフリカ内で(F え)送金する場合は、二十パーセント以上の手数料がかかってしまいます。(ベニン?)からナイジェリアに送る場合、
0096	443826	444926	ベネズエラもそうです。
0097	447579	453896	この為替のコントロール(P)がありますので、
0098	454893	457413	(F え)二百ドル送って、
0099	457743	467006	(F えー)(F このー)相手が十ドル受け取れれば、(F あー)いい方なんです。もちろん、このベネズエラで(F えー)正式なルートを通って送る人はいないと思います。
0100	468886	470646	多くの途上国においては、
0101	473866	478419	(F えー)(F このー)包括的な禁止を特定の国に行っています。
0102	481212	484499	(F え)特定の国に対しての禁止なんですけれども、
0103	486892	488532	これが障害となっています。
0104	491942	492289	(F えー)
0105	494639	504266	(F え)しかしながら、六十(P)セント{||で}(P)の手数料でいくらでも送金が出来ると言う様なシステムと言うのもあります。
0106	504739	505452	(F え)例えば、
0107	505698	508992	メキシコだったら六十七セント。
0108	509499	519652	(F あ)(いかい?)の(F このー)(F えー)取引で六十七セント(P)で(F え)送金が出来ると言う様な(F あの)仕組みもあります。しかし、これは国際的には、
0109	520066	523239	(F えー)(F このー)マネーロンダリングの問題があると言う事で、
0110	525186	528693	(F え)適応出来ないと言う{||こ}(F うー)事が言われています。
0111	530613	533213	多くの国際銀行が、
0112	536953	538673	(F えー)(F このー)送金
0113	539819	544239	{||あつ}{||う}特に(F え)ソマリアに関係する(F えー)(F このー)
0114	547998	551012	(F えー)ソマリアと言うのは、{||にひゃ}(F えー)(F このー)
0115	552806	558600	(F えー)年収が平均二百五十ドルの{||もの}、(F えー){||え}国になりますけれども、
0116	559535	559782	(F え)
0117	562793	572146	(F え)(F このー)右手には(F え)沢山の(F え)資金があって、左(P)側に{||う}左手には(F えー)(F このー)
0118	575852	579785	(F えー)送金と言う、{||う}(F え)チャンネルがある訳です。
0119	581315	582788	(F え)私<H>の様な
0120	585006	591013	(F えー)(F この)郵便局で資金を受ける場合が多い(F う)この資金を受け取る場合が多い訳ですけれども。
0121	591353	593399	(F えー)(F このー)送金会社、
0122	593739	600100	(F え)私が例えば、(F えー)(F このー)父親に(F えー)(F このー)資金を送ると言う場合、
0123	600393	607679	私はこの(F え)チャンネルを通って{||あ}(F えー)この資金を送らなければいけないんです。他のオプションと言うのはないんです。
0124	610585	610846	(F え)
0125	612579	620446	では(F ま)(F このー){||そうす}送金の費用を減らす為に、何が出来るかと言う事です。一つ目は、(F え)規制を
0126	620786	624059	(F えー)(F このー)緩めると言う事です。この少額の
0127	624546	630493	(F えー){送金|そうきん|そうけん}と言うのはマネーロンダリングではないと言う事を(F え)認識すると言う事。(F え)二つ目は、
0128	631300	641000	(F えー)(F この)郵便局と(F えー)(F この)送金(P)(F えー)会社との(F え)独占的なパートナーシップを廃止すると言う事です。
0129	641873	645660	(F え)そうではなく、パートナーシップを開放し、そして、
0130	646039	650046	(F えー)(F このー)競争を高めて(F え)コストを
0131	650732	656786	(F お)(F この)通信業界でやった様に(F えー)(F このー)このコストを減らして言う事をしないといけない訳です。三つ目、
0132	657466	658473	非営利の
0133	659399	662272	(F えー)(F このー)慈善の団体が
0134	663252	664352	(F えー)(F このー)
0135	665139	666679	送金のプラットホームを
0136	667146	668879	作るべきだ、と言う風に考えます。
0137	669899	672226	(F え)それによって、(F えー)(F この){||てー}
0138	674312	678919	(F えー)低費用で低コストで資金が{送れる|おくれる|おきれる}様に{||う}するべきです。
0139	681699	682979	一パーセント、
0140	683589	689766	(F え)(?)(F え)現在よりも{||へ}(F え)(F この)コストを{||は}減らす{||ぼ}べきです。
0141	690186	695760	そうする事によって、三百(P)億(P)ドル
0142	697319	702609	(F え)(F この)セービングする事が出来ます。アメリカ(P)の(F えー)(F このー)
0143	705206	707159	(F えー)資金援助
0144	707819	710512	(F えー)開発援助よりも大きな金額になります。
0145	717314	718148	(F え)また、
0146	719514	721234	(F う)(F このー)(F え){||く}
0147	721986	725079	障害となってるも物が別にもあります。
0148	725906	729913	これは、不法な(F えー)(F この)斡旋費用です。
0149	731592	732426	(F えー)(F このー)
0150	733019	739679	斡旋業者が仕事を労働者の為に見つける訳ですけれども、私はドバイ{||で}に数年前おりました。
0151	742192	743746	ある、{||う}{||うえ}
0152	745206	754540	(F え)(F このー)作業者(P)が(F えー)いたんですけれども、私はそのバングラデシュの建設作業員と話をする機会があったんです。
0153	756353	757013	彼は、
0154	759173	762393	(F あー)家に(F この)送金をしてると言う事でしたけれども、
0155	762940	763573	(F そのー)
0156	765199	770213	(F えー)彼が稼いだお金と言うのは、この斡旋業者の方にほとんど取られてしまうと言う事だったんです。
0157	770899	777379	(F えー)(F この)彼の妻が、毎月その送金を待っていて、そして、送金が、(F えー)
0158	778753	787540	到着次第、{||こ}それを斡旋業者の方に渡すと言う事を{||す}している、と言う(F あ)そのイメージが(F う){||そ}それが想像がつきました。
0159	788232	790046	(F え)これは、ストップしなければいけません。
0160	790426	797413	これは、バングラデッシュの(F その)建設作業員だけではなく、多くの作業員がそうなんです。
0161	799100	804440	(F え)バングラディシュの(F その)建設作業員は、(F え)一年に(F えー)(F このー)
0162	805613	806853	二千ドル
0163	807953	809953	{||う}{||う}しか稼いでいません。
0164	810586	813106	(F え)ですので、二年、三年、
0165	813603	815316	(F えー)(F この)斡旋費用を
0166	815926	821080	(F このー)払い続けなければいけないと言う事なんです。これは、ドバイだけではなくて、
0167	822553	827413	(F えー)(F このー)多くの(F えー)主要な都市でこの様な事が、
0168	827786	831560	起こっています。バングラデシュの人だけではなく、他の
0169	831816	839260	(F え)国の(F えー)(F このー)建設業{||く}(?)他の国の建設作業員にもこの様な事が起こっています。
0170	842186	846920	(F え)しかしながら、送金にも新しい(F えー)風が吹いています。
0171	847940	849660	ダヤスポラーです。
0172	853893	854206	(F えー)
0173	855852	856732	毎年、
0174	858326	863259	移民は(F え)五千億ドル(F え){||せ}(F あ)貯蓄しています。
0175	865346	869926	(F え)これは、ほとんど銀行に行って(F え)ゼロパーセントの金利しか
0176	870339	875633	(F え)付かない(F え)銀行に預かって{||いま}(F あ)預けています。もし、三パーセントから四パーセント
0177	876049	878600	(F えー)この金利が(P)付けば、
0178	879014	880107	(F えー)(F このー)
0179	880890	883863	彼らの出身国に対して、(F えー)
0180	884299	884806	(?)
0181	885219	890733	学校{を||}建設したり、鉄道{を||}建設したりと言った様な事に使う事が出来る訳です。
0182	891786	896093	そして、(F え)(F このー)自分達の国と関わる事が出来る訳です。
0183	896892	905113	(F え)(F この)送金のチャンネルは、この債権を(F この)移民に(F え)売る為に使う事が出来る訳です。
0184	906853	907593	(F え)また、
0185	909306	913319	(ガヤスポラギビング?)(P)もする事が出来まる訳です。
0186	915293	920179	私は、インドの(F え)鉄道に{||とうせし}投資したいと思いますし、
0187	922553	924433	(F え)(F このー)送金と言うのは、
0188	926626	931446	(F え)(繁栄?)を(F え)分かち合う為の(F え)素晴らしい手段だと思います。
0189	933653	935579	それが一番必要な人達
0190	937579	937946	(F えー)
0191	938486	943753	に(F え)送金と言うのは、資金を提供する事が出来ますし、(F え)力を与える事が出来ます。
0192	943952	949899	更に安全に、更に(F あの)安く送金が出来る様な仕組みを作らないといけない訳です。
0193	951012	953346	(F え)私は、インドを{離れて|はなれて|はじゅめて}二十年になります。
0194	953772	956992	私の(F えー)妻は{||べねれ}ベネズエラ人です。
0195	957425	959805	私の子供達は、アメリカ人です。
0196	960513	966986	(F えー)私は、(F えー)グローバルの市民の様に感じています。しかしながら、懐かしく思う訳です。
