924	5112	私はワシントンD.C.に住んでいますが
5112	12479	出身はインドで オリッサ州の シンデケラという村で育ちました
12479	16973	父は政府の役人でした
16973	20859	母は読み書きができませんでしたが
20859	26303	そんな母からよく言われたのは 「王様は自国でしか敬われないけど
26303	32441	詩人は国を越えて 尊敬されるのよ」でした
32441	35895	それで私は大きくなったら 詩人になろうと思っていました
35895	40077	おばからの資金援助を受けて
40077	44609	なんとか 大学に進学することができました
44609	46794	サンバルプルという 地元で一番大きい街の大学です
46794	50989	サンバルプルという 地元で一番大きい街の大学です
50989	57988	大学進学後に生まれて初めて テレビを観ました
57988	60148	大学卒業後は アメリカで勉強を続けることを
60148	62748	夢見ていました
62748	64877	その機会が訪れたとき
64877	67212	飛行機代を借金して ２つの大洋を越えました
67212	73905	ポケットには20ドル紙幣１枚しか ありませんでした
73905	78512	アメリカでは 大学院で 経済学のクラスを取りながら
78512	82817	研究センターで パートタイムで働きました
82817	88151	そうやって稼いだわずかなお金で
88151	90458	自分で生計を立てながら 故郷の父と兄弟に仕送りをしました
90458	94916	自分で生計を立てながら 故郷の父と兄弟に仕送りをしました
94916	98285	私の話は特別なものではありません
98285	102559	毎年 何百万もの人々が移住しています
102559	106340	家族の助けを得て
106340	113155	大洋・砂漠・川々・山々を越えて 移住するのです
113155	117483	夢の実現のためには 命の危険も顧みません
117483	120156	たとえその夢が
120156	123467	彼らを助けてくれた家族のために
123467	125297	仕送りができる程度の
125297	129954	そこそこの職に就くという 夢であってもです
129954	135046	世界には ２億３千２百万人の国際移民がいます
135046	136395	出生国とは異なる国で 生活している人々です
136395	139051	出生国とは異なる国で 生活している人々です
139051	140760	もし仮に 国際移民だけの国があったら
140760	142369	もし仮に 国際移民だけの国があったら
142369	144426	その国の人口は ブラジルよりも多く
144426	145863	その国の人口は ブラジルよりも多く
145863	147868	経済規模は フランスより大きくなります
147868	151070	経済規模は フランスより大きくなります
151070	155567	国際移民のうち１億８千万人は 途上国の出身で
155567	158718	定期的に故郷にお金を送っています
158718	163743	このお金は総じて 「海外送金」と呼ばれています
163743	167730	皆さんも驚くかもしれませんが―
167730	172453	4130億ドルという数字は
172453	175486	去年１年間の移民による 途上国への送金額です
175486	178522	去年１年間の移民による 途上国への送金額です
178522	179806	途上国出身の移民が
179806	181950	途上国に送金しているのです
181950	184400	4130億ドルです
184400	186120	これは本当に莫大な金額で
186120	187985	開発援助資金の合計の ３倍に相当します
187985	191799	開発援助資金の合計の ３倍に相当します
191799	195262	それでもなお 皆さん、私―
195262	196768	ワシントンにいる私の同僚たちは
196768	198765	開発援助についての議論を 延々と続ける一方で
198765	201193	開発援助についての議論を 延々と続ける一方で
201193	205482	海外送金を些細な変化として 無視しているのです
205482	208635	平均して月200ドルの送金でも
208635	212706	何百万人もの人が 毎月繰り返し続けることで
212706	214744	何百万人もの人が 毎月繰り返し続けることで
214744	218811	すべて合わせると 莫大な金額の外貨になります
218811	223905	例えば 去年のインドへの送金額は 720億ドルでしたが これは―
223905	226361	インドのIT輸出額を越えています
226361	229345	エジプトへの送金額は スエズ運河の通航料収入の３倍
229345	232917	エジプトへの送金額は スエズ運河の通航料収入の３倍
232917	236729	タジキスタンへの送金額は GDPの42%に相当します
236729	239568	さらに貧しい国 小規模な国や 脆弱国 紛争影響国では―
239568	244637	ソマリアやハイチのように
244637	248013	海外送金は生命線となります
248013	250016	国の経済や貧困層に大きな インパクトを与えます
250016	254916	国の経済や貧困層に大きな インパクトを与えます
254916	258725	海外送金は 民間投資資金と違って
258725	261752	国内で悪い兆候があったとしても
261752	263543	資金が流出することはなく
263543	266428	保険のような役割を果たします
266428	268848	家族に問題が起こり
268848	271453	困難に直面したときこそ
271453	273520	送金額は増えて 保険となります
273520	276079	移民は仕送り金額を増やすのです
276079	277674	また 海外送金は
277674	280251	開発援助資金と違って
280251	283368	公的機関や政府を介する必要がなく
283368	284993	貧困層・家族に直接届きます
284993	286311	貧困層・家族に直接届きます
286311	288865	そして 多くの場合 ビジネスのヒントがあります
288865	292045	ネパールでは
292045	294873	1995年の人口に占める 貧困層の割合は42%でした
294873	297060	1995年の人口に占める 貧困層の割合は42%でした
297060	300662	10年後の2005年 ネパールの 政治経済は危機的な状況でしたが
300662	303470	10年後の2005年 ネパールの 政治経済は危機的な状況でしたが
303470	307839	貧困率は31%まで減少しました
307839	311115	貧困層減少のおよそ半分は
311115	313014	貧困層減少のおよそ半分は
313014	315741	同じ貧困国であるインドからの 送金が寄与していると考えられます
315741	317880	同じ貧困国であるインドからの 送金が寄与していると考えられます
317880	322043	エルサルバドルでは
322043	325281	海外送金を受ける家庭の子どもの
325281	327087	学校の中退率は低くなっています
327087	329056	メキシコやスリランカでは
329056	333455	海外送金を受ける家庭の子どもの
333455	338869	出生時の体重が重いことが 分かっています
338869	342568	海外送金は 「思いやりに包まれたお金」なのです
342568	345289	移民が送金をする目的は 食料品・生活必需品・住宅の購入や
345289	347541	移民が送金をする目的は 食料品・生活必需品・住宅の購入や
347541	349929	教育費や
349929	352658	高齢者の医療費の支援
352658	354916	友人や家族の事業への投資などです
354916	357255	そして 特別な場合には送金額を増やします
357255	360003	手術や結婚式です
360003	363767	また 移民であれば数多く 経験することになりますが
363767	366707	また 移民であれば数多く 経験することになりますが
366707	369103	出席できない 予期せぬ葬儀のために
369103	373001	送金することもあります
373001	375679	海外送金には このような利点も多い一方で
375679	377077	４千億ドルの資金移動への 障壁もあります
377077	378987	４千億ドルの資金移動への 障壁もあります
378987	381509	４千億ドルの資金移動への 障壁もあります
381509	383490	最大の障壁は
383490	387796	海外送金にかかる法外な費用です
387796	389793	海外送金業者は貧困層から
389793	393567	送金手数料を搾り取ります
393567	396569	海外送金業者はこう言うでしょう―
396569	398244	「送金額が500ドル以下の場合 手数料は一律30ドルです」
398244	400538	「送金額が500ドル以下の場合 手数料は一律30ドルです」
400538	403634	貧しくて200ドルだけ送金したい時も
403634	406876	手数料30ドルを 支払わなければなりません
406876	408911	海外送金コストの世界的な平均は
408911	411448	８%です
411448	412999	つまり100ドル送金すれば
412999	414672	送金先の家族は
414672	416229	92ドル受け取ることになります
416229	418013	アフリカへの送金の場合は
418013	419596	コストはもっと高くなり
419596	420942	12%です
420942	422916	アフリカの国同士の送金となると
422916	424400	コストはさらに高くなり
424400	425719	20%を超えます
425719	429588	ベニンからナイジェリアに 送金する場合などです
429588	433840	ベネズエラの様なケースもあります
433840	435321	為替管理の影響で
435321	437321	100ドル送金しても
437321	439339	送金先の家族に
439339	442749	10ドル届けばラッキーでしょう
442749	445693	もちろん ベネズエラに公式ルートで
445693	447316	送金をする人は誰もいません
447316	449440	全てスーツケースで持ち込まれます
449440	451510	送金コストが高ければ
451510	453893	資金は必ず闇ルートを通ります
453893	455829	さらに事態を悪くしているのは
455829	458160	多くの途上国では
458160	460407	国外送金が全面禁止されていて
460407	462110	国外送金が全面禁止されていて
462110	464247	多くの先進国でも
464247	469743	特定の国への海外送金を 全面禁止している国があります
469743	471854	では より良い安価な海外送金の
471854	474487	選択肢はないのでしょうか?
474487	475278	選択肢はあるんです
475278	478998	ケニアのM-Pesaを使えば
478998	481639	取引あたり一律60セントで送金して
481639	484536	お金を受け取ることができます
484536	487402	アメリカの連邦準備銀行は
487402	489041	海外送金業者がメキシコに
489041	490619	送金できるプログラムをはじめました
490619	495852	取引あたり一律67セントのみです
495852	498807	これらの効率的で安価で より良い選択肢は
498807	501794	マネーロンダリングへの懸念から
501794	504635	国際的に展開できません
504635	507486	しかしながら マネーロンダリングと 少額の海外送金との
507486	510211	しかしながら マネーロンダリングと 少額の海外送金との
510211	511883	強い関連性を示すデータは ほとんどないのです
511883	517273	強い関連性を示すデータは ほとんどないのです
517273	518700	多くの国際銀行が
